연도,월,시도명,시군구명,읍면동명,동리명,측정소명,수심,수온,수소이온농도,용존산소,생화학적산소요구량,화학적산소요구량,부유물질,총질소,총인 
2020,12,전라북도,익산시,춘포면,오산리,C석암천,,11.5,7.6,8.6,4.3,26,10,5.126,0.975
2020,12,전라북도,군산시,비응도동,,C비응도,,7.2,7.8,10.5,1.8,33,11.1,3.438,0.28
2020,12,전라북도,군산시,소룡동,,C소룡동,,3.3,8.8,13.9,4.9,13.6,10.4,3.008,0.25
2020,12,전라북도,전주시덕진구,팔복동4가,,C팔복동,,8.9,7.7,7.7,5.7,29.3,14,5.197,0.317
2020,12,전라북도,전주시완산구,서신동,,전주천3,,6.4,8,12.9,0.7,2.5,1.6,2.656,0.164
2020,12,전라북도,전주시덕진구,덕진동2가,,전주천4,,5.1,8.1,12.6,0.7,2.5,1.5,2.236,0.119
2020,12,전라북도,전주시덕진구,팔복동3가,,전주천5,,6.9,8.2,12.6,0.9,3.3,4.1,2.007,0.07
2020,12,전라북도,전주시완산구,다가동1가,,전주천2-1,,6.3,8.1,13.2,0.7,2.3,1.1,2.24,0.055
2020,12,전라북도,전주시완산구,동서학동,,전주천2,,6.7,8.3,12.8,0.3,1.4,1.1,1.945,0.01
2021,1,전라북도,익산시,성당면,부곡리,산북천,,5.3,7.7,8.6,17.1,19.7,18.2,13.842,1.112
2021,1,전라북도,익산시,망성면,무형리,마산천,,6.9,7.7,12.5,4.2,6.5,5.1,7.981,0.357
2021,1,전라북도,부안군,동진면,하장리,고부천2,,0,8.1,13.2,2.9,8.2,16.1,6.872,0.229
2021,1,전라북도,부안군,동진면,하장리,고부천3,,4.3,7.6,13.4,3.2,8,40.9,9.051,0.141
2021,1,전라북도,정읍시,영원면,앵성리,고부천1,,0.8,8.3,14.3,2.2,7.6,15.2,7.906,0.145
2021,1,전라북도,김제시,부량면,옥정리,동진강3,,4.8,7.7,12.4,3.5,6.7,14.9,5.035,0.073
2021,1,전라북도,정읍시,신태인읍,,동진강2,,4.1,7.8,14.4,0.5,3.8,9.2,2.736,0.056
2021,1,전라북도,정읍시,옹동면,산성리,동진강1,,5.3,8.1,13.3,0.3,3.2,0.8,1.382,0.012
2021,1,전라북도,정읍시,태인면,궁사리,용호천,,0.8,8,13.5,2.1,5.6,6.4,6.87,0.04
2021,1,전라북도,김제시,성덕면,남포리,신평천,,5.9,8.9,18,2.9,8.9,9.2,9.331,0.176
2021,1,전라북도,김제시,죽산면,대창리,원평천3,,4.4,8.7,16.7,5,10.5,16.3,6.015,0.166
2021,1,전라북도,김제시,봉남면,용신리,원평천1,,2.8,8.1,15.9,1.7,6.7,8.4,6.05,0.048
2021,1,전라북도,김제시,죽산면,죽산리,원평천2,,3.8,8.7,15.7,3.1,7.9,17.5,5.325,0.161
2021,1,전라북도,정읍시,공평동,,정읍천3,,0.3,8.2,14.7,1.1,3.7,3.7,3.351,0.034
2021,1,전라북도,정읍시,송산동,,정읍천1,,0.3,8,14.4,0.5,1.8,0.4,1.682,0.014
2021,1,전라북도,정읍시,연지동,,정읍천2,,0.1,7.9,14.7,2.2,4.3,5.9,3.476,0.036
2021,1,전라북도,정읍시,연지동,,천원천,,1,7.9,14.7,2.3,5.5,10.4,3.399,0.037
2021,1,전라북도,정읍시,이평면,하송리,정읍천4,,7.7,7.5,11.8,4.9,10.1,21.5,7.625,0.137
2021,1,전라북도,김제시,백구면,마산리,마산천(김제),,0.4,8.2,13,4.6,8.3,22.5,10.506,0.265
2021,1,전라북도,완주군,삼례읍,,삼례,,9,7.2,11.4,1.9,9.8,7.2,13.578,0.05
2021,1,전라북도,익산시,춘포면,인수리,익산천-1,,1.8,7.8,14.8,1.4,3.6,6.4,5.381,0.08
2021,1,전라북도,익산시,춘포면,인수리,익산천-1.1,,1.4,8,14.9,1.1,3.7,12.2,5.007,0.079
2021,1,전라북도,군산시,대야면,광교리,탑천,,4.7,7.4,11.9,3.7,7.3,18.3,5.029,0.117
2021,1,전라북도,김제시,공덕면,동계리,용암천,,0.5,8,12.7,4.5,13,19.6,11.631,0.247
2021,1,전라북도,김제시,백구면,백구리,김제,,7.2,7.6,11.9,6.2,10.1,20.1,10.935,0.099
2021,1,전라북도,전주시완산구,평화동1가,,삼천1,,3.7,7.9,12.3,0.9,1.2,5.5,3.402,0.026
2021,1,전라북도,전주시완산구,효자동1가,,삼천1-1,,1.4,7.9,13.1,1.7,3.2,3,3.152,0.06
2021,1,전라북도,전주시완산구,효자동1가,,삼천2,,1.9,7.9,12.6,2.5,3.8,2.8,3.28,0.055
2021,1,전라북도,완주군,소양면,황운리,소양천1,,2.6,8,12.5,0.9,1.2,0.2,2.387,0.009
2021,1,전라북도,완주군,용진읍,상삼리,소양천2,,1.7,7.8,13,1.9,2.2,2.4,5.969,0.052
2021,1,전라북도,익산시,춘포면,용연리,익산천,,1.4,7.7,14,0.9,3.6,4.4,4.77,0.063
2021,1,전라북도,전주시덕진구,고랑동,,전주천6,,13.4,7.4,9.3,5.8,13.3,10.8,13.081,0.135
2021,1,전라북도,전주시덕진구,전미동1가,,전주,,6.5,7.8,15,4.6,7.2,12.3,2.447,0.279
2021,1,전라북도,전주시완산구,대성동,,전주천1,,2.6,8,13.3,0.9,1.1,0.5,2.098,0.009
2021,1,전라북도,완주군,고산면,성재리,고산,,4.6,7.6,12.8,0.3,2.3,1,1.775,0.004
2021,1,전라북도,무주군,무주읍,대차리,무주남대천-1,,3.4,8,14.6,0.9,2.1,0.7,3.312,0.011
2021,1,전라북도,무주군,무주읍,읍내리,무주남대천,,2.7,8,13.6,0.6,2.3,1.2,3.58,0.004
2021,1,전라북도,무주군,무주읍,읍내리,무주남대천-2,,2.5,8.2,15.4,1,3.5,0.8,2.876,0.019
2021,1,전라북도,부안군,상서면,청림리,백천내,,5.1,6.5,10.4,0.7,2.6,0.6,1.8,0.004
2021,1,전라북도,무주군,안성면,진도리,구량천,,1.1,7.7,13.8,0.9,3.5,1.6,3.528,0.021
2021,1,전라북도,진안군,정천면,월평리,정자천,,2.2,7.6,14.5,0.4,2.3,0.9,2.226,0.02
2021,1,전라북도,진안군,진안읍,운산리,진안천,,2.1,8,12.8,2.3,5.8,3.2,3.548,0.058
2021,1,전라북도,진안군,진안읍,가막리,가막,,1.9,7.7,14.4,0.8,3.3,0.7,4.242,0.026
2021,1,전라북도,무주군,무주읍,용포리,용포,,4.7,8.2,12.6,0.5,2.7,0.2,1.166,0.004
2021,1,전라북도,진안군,용담면,송풍리,용담,,4.8,7.4,12.8,0.4,3.6,0.8,1.233,0.007
2021,1,전라북도,남원시,운봉읍,,람천1,,2.4,8.1,13.9,0.5,2.4,1.6,3.657,0.026
2021,1,전라북도,남원시,운봉읍,,람천2,,1.9,8.1,13.7,0.7,2.1,0.9,2.998,0.015
2021,1,전라북도,임실군,관촌면,방수리,관촌,0,2.4,7.5,14.7,0.9,2,0.9,2.441,0.006
2021,1,전라북도,임실군,운암면,학암리,운암,,0.3,8.1,14.3,0.3,2.8,1.3,3.065,0.016
2021,1,전라북도,정읍시,산내면,매죽리,추령천,0,4.5,7.4,13,0.9,2.3,1.5,3.465,0.021
2021,1,전라북도,임실군,강진면,용수리,임실,0,4.6,7.5,12.7,0.8,3.6,0.8,1.285,0.005
2021,1,전라북도,순창군,동계면,구미리,동계,,2.5,8.3,13.5,0.7,3.6,0.4,1.436,0.004
2021,1,전라북도,순창군,구림면,안정리,치천,,3.7,7.4,13.1,0.8,2.4,0.8,2.637,0.011
2021,1,전라북도,남원시,대강면,풍산리,수홍천,,5.7,7.2,10.6,0.7,1.9,1.3,3.169,0.021
2021,1,전라북도,순창군,유등면,유촌리,옥택천,,4.3,7.2,10.9,0.8,2.9,1.7,1.992,0.027
2021,1,전라북도,순창군,적성면,고원리,적성,,2.4,7.8,13.4,0.7,3.7,2.8,1.782,0.008
2021,1,전라북도,남원시,대강면,월탄리,대강,0,2.7,8,14.9,1.2,3.3,1.9,2.142,0.016
2021,1,전라북도,장수군,산서면,사상리,오수천-1,,6.4,7.4,14.2,1.1,2.6,1.9,2.526,0.027
2021,1,전라북도,남원시,덕과면,사율리,율천,,6,7.2,14.8,1.2,3.2,5.6,2.357,0.102
2021,1,전라북도,남원시,사매면,서도리,월평천(계수천),,5.6,7,14.4,1.3,3.7,3.8,3.85,0.066
2021,1,전라북도,순창군,동계면,서호리,오수천,0,3.6,8.1,14.6,1.2,4.4,78.9,2.514,0.057
2021,1,전라북도,임실군,삼계면,후천리,후곡천,,4,7.5,16.5,1,3.1,1.6,1.775,0.03
2021,1,전라북도,남원시,산동면,월석리,요천A,0,4.4,8.2,13.4,0.9,2.1,0.5,2.182,0.004
2021,1,전라북도,남원시,금지면,창산리,요천,,1.3,7.6,14.1,0.3,3.7,2.8,6.251,0.017
2021,1,전라북도,남원시,송동면,세전리,요천-1,0,4.1,7.9,13.6,1.5,3.9,3.3,5.641,0.03
2021,1,전라북도,고창군,부안면,용산리,주진천-1,,0.2,7.4,14.3,0.7,4.6,5.9,7.604,0.052
2021,1,전라북도,고창군,아산면,구암리,주진천,,0.4,7.5,14.3,0.4,4.5,4.4,7.978,0.044
2021,1,전라북도,정읍시,영파동,,C정읍천,,6.9,7.6,12,2.3,8.6,6.4,10.202,0.048
2021,1,전라북도,완주군,삼례읍,석전리,C석탑천,,3.4,7.9,14.4,4.4,6.4,7.9,5.662,0.027
2021,1,전라북도,익산시,금강동,,C목천포천,,10.1,7.1,9.9,10.7,11,12.2,11.772,0.114
2021,1,전라북도,익산시,춘포면,오산리,C석암천,,9.4,7.6,8.9,4.6,9.9,5.6,9.453,0.169
2021,1,전라북도,군산시,비응도동,,C비응도동수로,,3.2,7.6,12.6,22.5,34.6,13,4.471,0.276
2021,1,전라북도,군산시,소룡동,,C소룡동수로,,2.6,8.3,13.3,2.2,13.8,6.4,4.982,0.331
2021,1,전라북도,전주시덕진구,팔복동4가,,C팔복동수로,,5.1,7.6,13.3,6.2,19.3,9.6,5.78,0.315
2021,1,전라북도,전주시완산구,서신동,,전주천3,,2.7,7.9,13.3,1.6,1.9,1.5,3.196,0.168
2021,1,전라북도,전주시덕진구,덕진동2가,,전주천4,,1.5,8,13,1.3,1.5,0.8,2.871,0.123
2021,1,전라북도,전주시덕진구,팔복동3가,,전주천5,,2.1,8,13.2,2.2,4.2,7.4,2.538,0.081
2021,1,전라북도,전주시완산구,다가동1가,,전주천2-1,,2.7,8,13.8,1.6,2.5,1.5,2.857,0.068
2021,1,전라북도,전주시완산구,동서학동,,전주천2,,2.7,8,12.3,0.8,0.9,4,2.11,0.009
2021,2,전라북도,익산시,성당면,부곡리,산북천,,6,7.7,9.6,5.9,11.3,33.7,9.884,0.856
2021,2,전라북도,익산시,망성면,무형리,마산천,,4.3,8.2,14.7,3.6,6.9,3.4,7.828,0.264
2021,2,전라북도,부안군,동진면,하장리,고부천2,,2.9,8,13.2,2.5,8.8,45,6.052,0.096
2021,2,전라북도,부안군,동진면,하장리,고부천3,,6,7.8,13.3,3,8.2,38,6.376,0.14
2021,2,전라북도,정읍시,영원면,앵성리,고부천1,,3,7.8,13.6,2,8.3,21.4,6.083,0.066
2021,2,전라북도,김제시,부량면,옥정리,동진강3,,5.2,7.8,12.9,2.9,6.9,14.9,4.383,0.072
2021,2,전라북도,정읍시,신태인읍,,동진강2,,6.2,8.5,12.7,0.8,4.1,12.6,2.364,0.038
2021,2,전라북도,정읍시,옹동면,산성리,동진강1,,6.1,8.5,13.8,0.2,2.7,1,1.454,0.012
2021,2,전라북도,정읍시,태인면,궁사리,용호천,,5.1,7.9,11.8,1.6,7.3,7.2,5.151,0.066
2021,2,전라북도,김제시,성덕면,남포리,신평천,,6.2,8.3,13.5,1.2,6.6,8.1,2.841,0.024
2021,2,전라북도,김제시,죽산면,대창리,원평천3,,5.1,9,16.1,7,10.1,27.5,4.977,0.066
2021,2,전라북도,김제시,봉남면,용신리,원평천1,,8.6,8.5,14.3,1.8,6.2,14.2,5.225,0.037
2021,2,전라북도,김제시,죽산면,죽산리,원평천2,,5.5,8.5,16,3.9,12.1,41.7,4.971,0.034
2021,2,전라북도,정읍시,공평동,,정읍천3,,4.5,7.8,13.4,1.2,4.8,5.7,4.292,0.025
2021,2,전라북도,정읍시,송산동,,정읍천1,,4.6,7.9,14,0.9,2.3,1.9,2.706,0.01
2021,2,전라북도,정읍시,연지동,,정읍천2,,5.7,8.2,13.8,1.2,3.7,2.4,3.379,0.022
2021,2,전라북도,정읍시,연지동,,천원천,,4,7.8,13.6,1.5,5.4,5,4.954,0.032
2021,2,전라북도,정읍시,이평면,하송리,정읍천4,,8.4,7.7,11.3,3.3,9,15.9,7.042,0.079
2021,2,전라북도,김제시,백구면,마산리,마산천,,4.1,8,13,6.4,10.1,52,9.297,0.265
2021,2,전라북도,완주군,삼례읍,,삼례,,10,7.8,11.1,3,10.4,9,11.866,0.044
2021,2,전라북도,익산시,춘포면,인수리,익산천-1,,5.5,9.2,14.5,3.2,7.7,14.2,5.073,0.055
2021,2,전라북도,익산시,춘포면,인수리,익산천-1.1,,5.4,9.3,15,1.5,4.8,10.8,3.845,0.082
2021,2,전라북도,군산시,대야면,광교리,탑천,,6.4,7.5,12.1,3.3,8.1,20.1,5.696,0.129
2021,2,전라북도,김제시,공덕면,동계리,용암천,,3.1,8,13.1,7.8,14.9,30.7,15.447,0.247
2021,2,전라북도,김제시,백구면,백구리,김제,,6.4,7.7,13.9,5.4,11.1,21.3,11.032,0.089
2021,2,전라북도,전주시완산구,평화동1가,,삼천1,,7.6,7.9,11.7,0.5,2,1.3,3.048,0.018
2021,2,전라북도,전주시완산구,효자동1가,,삼천1-1,,7.2,7.7,12.5,2.5,5.3,4.9,3.33,0.05
2021,2,전라북도,전주시완산구,효자동1가,,삼천2,,6.1,7.8,12.7,2.3,4.6,4.4,2.882,0.069
2021,2,전라북도,완주군,소양면,황운리,소양천1,,4.9,7.9,13.5,1.5,0.8,0.6,2.795,0.009
2021,2,전라북도,완주군,용진읍,상삼리,소양천2,,4,7.9,14.1,2.4,2.1,2.5,4.86,0.052
2021,2,전라북도,익산시,춘포면,용연리,익산천,,6.5,8.9,15.3,2.6,7.3,13.6,4.663,0.057
2021,2,전라북도,전주시덕진구,고랑동,,전주천6,,14,7.7,10.7,6.1,12.5,5.5,16.819,0.071
2021,2,전라북도,전주시덕진구,전미동1가,,전주,,6.8,8.4,16.9,6.3,10.2,21.1,2.162,0.197
2021,2,전라북도,전주시완산구,대성동,,전주천1,,6.9,8,12.5,0.3,0.9,0.6,1.922,0.01
2021,2,전라북도,완주군,고산면,성재리,고산,,6,8.6,13.2,0.4,2.5,1,1.725,0.006
2021,2,전라북도,무주군,무주읍,대차리,무주남대천-1,,5,8.3,14.9,0.5,2.4,3.4,2.749,0.011
2021,2,전라북도,무주군,무주읍,읍내리,무주남대천,,3,8.2,14.2,0.3,2,1.8,2.951,0
2021,2,전라북도,무주군,무주읍,읍내리,무주남대천-2,,5.5,8.3,15,1.7,4,3.2,2.627,0.012
2021,2,전라북도,부안군,상서면,청림리,백천내,,8.1,7,11.3,1.3,0.8,0.4,2.853,0.004
2021,2,전라북도,무주군,안성면,진도리,구량천,,3.9,8,13.4,1.3,3.9,1.6,3.072,0.014
2021,2,전라북도,진안군,정천면,월평리,정자천,,5.2,7.6,12.8,0.5,2.3,1.2,2.336,0.006
2021,2,전라북도,진안군,진안읍,운산리,진안천,,4,8.3,12.8,2.5,3.6,1.1,2.867,0.023
2021,2,전라북도,진안군,진안읍,가막리,가막,,5.5,7.7,12.9,1.7,4.4,4.2,4.327,0.035
2021,2,전라북도,무주군,무주읍,용포리,용포,,4.2,8.2,12.9,0.2,2.7,1.3,1.137,0
2021,2,전라북도,진안군,용담면,송풍리,용담,,5.3,7.4,13.3,0.7,3.8,0.6,1.171,0.009
2021,2,전라북도,남원시,운봉읍,,람천1,,4.5,8.4,12.9,0.8,4,5.8,3.664,0.034
2021,2,전라북도,남원시,운봉읍,,람천2,,3.5,8.2,12.8,0.3,2.4,2.9,2.138,0.01
2021,2,전라북도,임실군,관촌면,방수리,관촌,0,4.2,7.7,13.7,0.9,2.5,1.2,2.078,0.007
2021,2,전라북도,임실군,운암면,학암리,운암,,5,8.2,12.8,1,2.4,1.9,2.347,0.007
2021,2,전라북도,정읍시,산내면,매죽리,추령천,0,5.2,7.5,13.7,1,2.3,1.4,3.553,0.011
2021,2,전라북도,임실군,강진면,용수리,임실,0,5.2,7.7,12.8,0.8,3.2,1.2,1.227,0.006
2021,2,전라북도,순창군,동계면,구미리,동계,,5.4,8.4,12.1,0.9,4.2,0.7,1.41,0.011
2021,2,전라북도,순창군,구림면,안정리,치천,,2.6,7.7,15.1,0.5,2.1,1.1,2.739,0.009
2021,2,전라북도,남원시,대강면,풍산리,수홍천,,4.2,7.4,14.3,0.5,1.9,1.1,3.232,0.016
2021,2,전라북도,순창군,유등면,유촌리,옥택천,,3.2,7.3,14.4,0.6,2.4,1,2.077,0.017
2021,2,전라북도,순창군,적성면,고원리,적성,,6,8.5,12.4,0.7,3.4,1.4,1.776,0.01
2021,2,전라북도,남원시,대강면,월탄리,대강,0,5.5,8,14.1,1.3,3.7,2.2,2.028,0.019
2021,2,전라북도,장수군,산서면,사상리,오수천-1,,4.8,7.1,15,0.7,2.3,1.4,2.454,0.021
2021,2,전라북도,남원시,덕과면,사율리,율천,,5.5,7.1,14.5,0.8,2.9,3.6,2.132,0.075
2021,2,전라북도,남원시,사매면,서도리,월평천,,5.3,7.1,15.6,1,3,4.6,3.919,0.048
2021,2,전라북도,순창군,동계면,서호리,오수천,0,5.4,8.2,13.6,1.8,3.7,9.8,2.347,0.036
2021,2,전라북도,임실군,삼계면,후천리,후곡천,,4.6,7.5,15.8,0.8,2.9,1.4,1.935,0.022
2021,2,전라북도,남원시,산동면,월석리,요천A,0,3.4,7.8,14.1,0.7,2,0.4,2.313,0.014
2021,2,전라북도,남원시,금지면,창산리,요천,,6.1,7.9,12.8,0.9,4.1,3.3,5.622,0.02
2021,2,전라북도,남원시,송동면,세전리,요천-1,0,5.6,7.9,13.2,2.2,4.7,4.4,5.17,0.043
2021,2,전라북도,고창군,부안면,용산리,주진천-1,,3.7,8.4,13.5,1.5,4.3,6.3,6.383,0.06
2021,2,전라북도,고창군,아산면,구암리,주진천,,3.5,8,13.4,1.8,5.5,10.7,6.536,0.034
2021,2,전라북도,정읍시,영파동,,C정읍천,,9.4,7.4,10.9,1.7,10.2,12.2,7.141,0.05
2021,2,전라북도,완주군,삼례읍,석전리,C석탑천,,5.3,8.3,14.2,2.1,4.8,14.3,4.556,0.033
2021,2,전라북도,익산시,금강동,,C목천포천,,11.3,7.4,10.2,6,11.6,12.9,10.758,0.051
2021,2,전라북도,익산시,춘포면,오산리,C석암천,,10.4,7.8,9.1,3.5,7.8,7.2,6.064,0.133
2021,2,전라북도,군산시,비응도동,,C비응도동수로,,4.4,9.3,16.4,42.8,51.7,53.7,4.546,0.534
2021,2,전라북도,군산시,소룡동,,C소룡동수로,,4.1,8.7,12.3,3.7,12,8.8,4.517,0.261
2021,2,전라북도,전주시덕진구,팔복동4가,,C팔복동수로,,10.3,7.9,9.4,12.4,26.2,16.3,7.323,0.702
2021,2,전라북도,전주시완산구,서신동,,전주천3,,7.6,7.9,12.2,1.2,2.9,1.6,3.957,0.124
2021,2,전라북도,전주시덕진구,덕진동2가,,전주천4,,7.1,7.9,12.4,1.2,3.6,2.7,2.607,0.087
2021,2,전라북도,전주시덕진구,팔복동3가,,전주천5,,6.3,8,12.8,2.7,5.4,3.8,2.087,0.046
2021,2,전라북도,전주시완산구,다가동1가,,전주천2-1,,7,7.9,12.1,2,3.4,2.1,2.882,0.072
2021,2,전라북도,전주시완산구,동서학동,,전주천2,,7.1,7.9,12.5,0.5,1.3,0.9,2.026,0.028
2021,3,전라북도,익산시,성당면,부곡리,산북천,,11.1,7.5,8.7,9.2,14.1,52.4,9.122,0.521
2021,3,전라북도,익산시,망성면,무형리,마산천,,14.7,8.3,10.3,5.6,7,7.5,9.711,0.4
2021,3,전라북도,부안군,동진면,하장리,고부천2,,10.7,8.1,11.2,1.6,9.9,62,4.047,0.094
2021,3,전라북도,부안군,동진면,하장리,고부천3,,11.5,8.3,12.5,5.3,9.7,46.8,4.95,0.078
2021,3,전라북도,정읍시,영원면,앵성리,고부천1,,9.9,8.1,11.3,1.2,8.5,32,3.207,0.057
2021,3,전라북도,김제시,부량면,옥정리,동진강3,,11,8,11.5,3.2,7.7,18.4,4.391,0.069
2021,3,전라북도,정읍시,신태인읍,,동진강2,,12.4,7.6,11.1,1.6,3,87.6,2.628,0.046
2021,3,전라북도,정읍시,옹동면,산성리,동진강1,,11.7,7.7,12.2,0.5,3.3,1.4,2.093,0.02
2021,3,전라북도,정읍시,태인면,궁사리,용호천,,10.1,7.8,9.8,1.4,7.3,12.1,5.151,0.052
2021,3,전라북도,김제시,성덕면,남포리,신평천,,10.1,7.6,10.5,5.7,12.2,35.1,11.122,0.17
2021,3,전라북도,김제시,죽산면,대창리,원평천3,,10.9,8.8,12.3,6.7,11.2,27.8,7.039,0.114
2021,3,전라북도,김제시,봉남면,용신리,원평천1,,11.7,7.8,12.5,3.4,6.5,22.4,4.427,0.052
2021,3,전라북도,김제시,죽산면,죽산리,원평천2,,10,7.7,10.6,3.8,10.5,30.1,9.806,0.176
2021,3,전라북도,정읍시,공평동,,정읍천3,,10.9,8,10.8,1.1,4,7.6,3.286,0.025
2021,3,전라북도,정읍시,송산동,,정읍천1,,11.2,8.1,11.2,0.4,1.3,1.8,2.566,0.016
2021,3,전라북도,정읍시,연지동,,정읍천2,,12,8.1,11.4,0.9,2.3,6.7,2.763,0.02
2021,3,전라북도,정읍시,연지동,,천원천,,10.9,7.9,11.8,0.9,4.6,7.2,4.954,0.03
2021,3,전라북도,정읍시,이평면,하송리,정읍천4,,11.7,7.5,10,4,7.9,24.1,4.948,0.069
2021,3,전라북도,김제시,백구면,마산리,마산천(김제),,8,7.7,13.1,6.9,12.8,41.2,9.297,0.175
2021,3,전라북도,완주군,삼례읍,,삼례,,12.5,7.5,10.3,4.5,9.9,12.8,7.672,0.081
2021,3,전라북도,익산시,춘포면,인수리,익산천-1,,10.5,8,12.5,3.1,8.7,12.6,4.848,0.159
2021,3,전라북도,익산시,춘포면,인수리,익산천-1.1,,9.8,7.9,11.9,1.7,5.7,8.6,4.047,0.106
2021,3,전라북도,군산시,대야면,광교리,탑천,,11.6,7.2,8.3,5.9,10.5,31.9,7.059,0.149
2021,3,전라북도,김제시,공덕면,동계리,용암천,,6.4,7.6,11.6,16.1,16.3,62,15.194,0.17
2021,3,전라북도,김제시,백구면,백구리,김제,,12.5,7.4,10.2,6.5,10.3,27.1,6.713,0.097
2021,3,전라북도,전주시완산구,평화동1가,,삼천1,,10.8,8,11.3,0.7,3.6,3.7,3,0.019
2021,3,전라북도,전주시완산구,효자동1가,,삼천1-1,,10.9,7.8,11.9,1.8,5,5.4,2.917,0.049
2021,3,전라북도,전주시완산구,효자동1가,,삼천2,,10.8,8,11,2.3,5.3,9.5,2.892,0.057
2021,3,전라북도,완주군,소양면,황운리,소양천1,,8.3,8.3,11.2,0.6,2.3,0.9,4.521,0.013
2021,3,전라북도,완주군,용진읍,상삼리,소양천2,,7.9,8.5,11.4,0.6,3.4,2.2,4.446,0.023
2021,3,전라북도,익산시,춘포면,용연리,익산천,,9.9,7.6,11.1,3.5,8.1,16.3,4.738,0.136
2021,3,전라북도,전주시덕진구,고랑동,,전주천6,,14.9,7.3,9.2,4.5,11.4,9.9,12.098,0.075
2021,3,전라북도,전주시덕진구,전미동1가,,전주,,11.6,7.8,12.6,3.9,7.9,16.4,2.076,0.112
2021,3,전라북도,전주시완산구,대성동,,전주천1,,10.3,7.9,12.8,0.6,1.6,1.2,3.079,0.006
2021,3,전라북도,완주군,고산면,성재리,고산,,9.7,8.2,12.8,1,2.8,2.5,2.278,0.013
2021,3,전라북도,무주군,무주읍,대차리,무주남대천-1,,8.7,7.9,12,0.6,2.5,1.5,2.15,0.009
2021,3,전라북도,무주군,무주읍,읍내리,무주남대천,,7.9,7.8,11.9,0.5,2.3,0.5,1.981,0.006
2021,3,전라북도,무주군,무주읍,읍내리,무주남대천-2,,9.6,7.9,12.3,1.2,3.4,2.1,2.184,0.016
2021,3,전라북도,부안군,상서면,청림리,백천내,,9.9,6.8,10.3,1.1,1.8,0.4,3.803,0.005
2021,3,전라북도,무주군,안성면,진도리,구량천,,8.6,7.4,20.9,0.7,3.1,1.8,2.612,0.015
2021,3,전라북도,진안군,정천면,월평리,정자천,,8.7,7.3,12.3,0.6,2.5,1.2,2.841,0.009
2021,3,전라북도,진안군,진안읍,운산리,진안천,,6.8,7.6,11.1,1.9,4.2,2.4,3.516,0.101
2021,3,전라북도,진안군,진안읍,가막리,가막,,9.4,7.5,12.1,0.8,3.9,3.5,3.272,0.04
2021,3,전라북도,무주군,무주읍,용포리,용포,,7.5,8.3,11.7,0.5,2.8,0.7,1.319,0.006
2021,3,전라북도,진안군,용담면,송풍리,용담,,8.1,7.1,12.4,0.5,4,1.4,1.239,0.01
2021,3,전라북도,남원시,운봉읍,,람천1,,11.3,8.5,11.8,1.4,3.5,3.8,3.123,0.048
2021,3,전라북도,남원시,운봉읍,,람천2,,9.5,8.4,11,0.6,2.1,0.8,1.529,0.014
2021,3,전라북도,임실군,관촌면,방수리,관촌,0,10.8,7.6,11.4,0.8,2.4,2.3,2.248,0.011
2021,3,전라북도,임실군,운암면,학암리,운암,,7.8,7.6,11.8,1.2,3.7,9.6,3.62,0.022
2021,3,전라북도,정읍시,산내면,매죽리,추령천,0,12.2,7.2,11.9,0.8,2.2,2.3,3.165,0.015
2021,3,전라북도,임실군,강진면,용수리,임실,0,10.1,7.3,11.2,0.9,3.5,1.4,1.623,0.01
2021,3,전라북도,순창군,동계면,구미리,동계,,10.8,7.4,10,0.9,3.2,3.4,2.192,0.03
2021,3,전라북도,순창군,구림면,안정리,치천,,9.8,7.4,12,0.8,2.3,1.7,2.719,0.014
2021,3,전라북도,남원시,대강면,풍산리,수홍천,,10.7,7.4,11.9,1.1,3.3,7.7,2.684,0.03
2021,3,전라북도,순창군,유등면,유촌리,옥택천,,10.7,7.5,11.8,1.1,3.8,21.2,1.952,0.043
2021,3,전라북도,순창군,적성면,고원리,적성,,9.9,8,10.9,1.1,3.9,5.6,2.416,0.025
2021,3,전라북도,남원시,대강면,월탄리,대강,0,11.4,8,12,1.6,4.3,6.8,2.228,0.037
2021,3,전라북도,장수군,산서면,사상리,오수천-1,,10.3,7.4,12.3,1.2,3.2,3.2,2.299,0.028
2021,3,전라북도,남원시,덕과면,사율리,율천,,11.5,7.4,12,1.6,3.9,13.5,1.963,0.089
2021,3,전라북도,남원시,사매면,서도리,월평천(계수천),,11.5,7.3,12.7,1.4,4.3,5.6,3.412,0.067
2021,3,전라북도,순창군,동계면,서호리,오수천,0,12.5,8.3,12,1.8,4.5,10.8,2.028,0.045
2021,3,전라북도,임실군,삼계면,후천리,후곡천,,11.2,7.6,12.9,1.1,3.5,3.1,1.815,0.029
2021,3,전라북도,남원시,산동면,월석리,요천A,0,8.6,7.7,12.1,0.7,2.2,2.2,2.489,0.011
2021,3,전라북도,남원시,금지면,창산리,요천,,11.3,7.3,10.8,2.9,5,8.9,4.618,0.038
2021,3,전라북도,남원시,송동면,세전리,요천-1,0,13.2,7.9,11.2,2,4.5,7.8,3.996,0.055
2021,3,전라북도,고창군,부안면,용산리,주진천-1,,7.7,8,11.7,2.3,7.1,34.6,5.167,0.091
2021,3,전라북도,고창군,아산면,구암리,주진천,,8.3,7.8,11.7,2.5,6.3,26.4,5.618,0.121
